states,words,logit_seq,reset_bool,ind_seq,state_list_sm
[-0.8234932 -0.7063926],0,[-5.781211  4.049816],0,0,[0.00005375 0.99994625]
[-0.8483749  -0.72003853],0,[-5.922954   4.1511965],0,0,[0.00004215 0.99995785]
[-0.9309844  -0.37676537],1,[-4.7309504  3.4285102],0,0,[0.00028593 0.99971407]
[-0.93704236 -0.20799445],1,[-4.0291295  2.9840612],0,0,[0.00089912 0.99910088]
[-0.72289103 -0.70397604],0,[-5.4338436  3.7837296],0,0,[0.00009927 0.99990073]
[-0.81121266 -0.68419784],0,[-5.6451063  3.9576354],0,0,[0.00006754 0.99993246]
[-0.91663    -0.36110482],1,[-4.615855   3.3487926],0,0,[0.00034741 0.99965259]
[-0.7830101  -0.73080236],0,[-5.7500305  4.0119333],0,1,[0.0000576 0.9999424]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[ 0.0398243 -0.3508714],0,[-1.3678489  0.8537622],0,0,[0.09782652 0.90217348]
[-0.17465782 -0.37725326],0,[-2.1992655  1.4789276],0,0,[0.02464583 0.97535417]
[-0.5823349  -0.19690762],1,[-2.7933857  2.038885 ],0,0,[0.00790541 0.99209459]
[-0.53724146 -0.60918546],0,[-4.4063206  3.0464518],0,0,[0.0005795 0.9994205]
[-0.72246397 -0.6135424 ],0,[-5.045477   3.5361028],0,0,[0.00018749 0.99981251]
[-0.8826512  -0.32811472],1,[-4.360869   3.1712136],0,0,[0.00053533 0.99946467]
[-0.7441683  -0.71801376],0,[-5.5651875  3.8768806],0,0,[0.00007931 0.99992069]
[-0.82166815 -0.6926764 ],0,[-5.71641    4.0077176],0,0,[0.00005982 0.99994018]
[-0.9205604  -0.36510128],1,[-4.646122   3.3698254],0,0,[0.00033005 0.99966995]
[-0.78800887 -0.73226357],0,[-5.7730284  4.028811 ],0,0,[0.00005535 0.99994465]
[-0.91255236 -0.36780247],1,[-4.6308517  3.3565323],0,0,[0.00033961 0.99966039]
[-0.9264064  -0.20157637],1,[-3.9660368  2.9391303],0,0,[0.00100159 0.99899841]
[-0.70741546 -0.7002387 ],0,[-5.3660083  3.7336228],0,0,[0.00011169 0.99988831]
[-0.8049866  -0.67852867],0,[-5.599992   3.9261212],0,1,[0.00007292 0.99992708]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.51545453 -0.07707272],1,[-2.056595   1.5396961],0,0,[0.02669318 0.97330682]
[-0.40299886 -0.5574295 ],0,[-3.735147   2.5590901],0,0,[0.00184351 0.99815649]
[-0.7596749  -0.26911947],1,[-3.696464   2.6931782],0,0,[0.00167604 0.99832396]
[-0.84599674 -0.12529488],1,[-3.3702726  2.523771 ],0,0,[0.00274824 0.99725176]
[-0.84634084  0.07223355],1,[-2.5262656  1.9861896],0,0,[0.01085242 0.98914758]
[-0.4363468  -0.56380343],0,[-3.874138   2.6624854],0,0,[0.00144728 0.99855272]
[-0.7744188 -0.2737467],1,[-3.765656   2.7438233],0,0,[0.00148704 0.99851296]
[-0.66470176 -0.68199044],0,[-5.1448345  3.5736992],0,0,[0.0001635 0.9998365]
[-0.78615654 -0.6628594 ],0,[-5.469865   3.8348348],0,0,[0.00009099 0.99990901]
[-0.8234755  -0.70633334],0,[-5.780898  4.049609],0,0,[0.00005378 0.99994622]
[-0.8483541 -0.7200308],0,[-5.9228516  4.151122 ],0,0,[0.00004216 0.99995784]
[-0.9309772 -0.3767595],1,[-4.7309012  3.4284756],0,0,[0.00028596 0.99971404]
[-0.9370378  -0.20798974],1,[-4.029094   2.9840367],0,1,[0.00089918 0.99910082]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.03433946 -0.34290862],0,[-1.582235   1.0233576],0,0,[0.06877936 0.93122064]
[-0.25336388 -0.40403214],0,[-2.577517   1.7549467],0,0,[0.01296485 0.98703515]
[-0.49239153 -0.49480116],0,[-3.7666554  2.618948 ],0,0,[0.00168281 0.99831719]
[-0.7870704 -0.263668 ],1,[-3.764917  2.748983],0,0,[0.00148049 0.99851951]
[-0.85571575 -0.11509593],1,[-3.3591943  2.521038 ],0,0,[0.00278635 0.99721365]
[-0.84815955  0.08987468],1,[-2.456878   1.9427904],0,0,[0.01213241 0.98786759]
[-0.756753    0.39182866],1,[-0.85869396  0.88387454],0,0,[0.14898698 0.85101302]
[-0.04565164 -0.2102443 ],0,[-1.0525045   0.69088954],0,0,[0.14888234 0.85111766]
[-0.14327826 -0.37891352],0,[-2.1012444  1.4025112],0,0,[0.02920556 0.97079444]
[-0.3893145  -0.44837904],0,[-3.2227116  2.2265167],0,0,[0.00428121 0.99571879]
[-0.7329914  -0.23838536],1,[-3.4755704  2.540567 ],0,0,[0.00243314 0.99756686]
[-0.82856876 -0.09738278],1,[-3.1924603  2.4027271],0,0,[0.00370195 0.99629805]
[-0.8288989  0.1064344],1,[-2.321499   1.8479662],0,0,[0.01522514 0.98477486]
[-0.39319775 -0.5376427 ],0,[-3.617651   2.4798694],0,1,[0.00224339 0.99775661]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.27774405 -0.46057558],0,[-2.9011242  1.9719737],0,0,[0.00759156 0.99240844]
[-0.67760915 -0.23082635],1,[-3.2576914  2.3771048],0,0,[0.0035587 0.9964413]
[-0.60089797 -0.64655113],0,[-4.779452   3.3125112],0,0,[0.00030589 0.99969411]
[-0.8456339  -0.31685314],1,[-4.1886725  3.0450296],0,0,[0.00072132 0.99927868]
[-0.71858376 -0.70738304],0,[-5.4339914  3.7819066],0,0,[0.00009944 0.99990056]
[-0.8103788  -0.68318945],0,[-5.6379976  3.9527354],0,0,[0.00006835 0.99993165]
[-0.83767235 -0.71502775],0,[-5.8656597  4.1099305],0,0,[0.00004652 0.99995348]
[-0.85613596 -0.72511077],0,[-5.970657   4.1850433],0,0,[0.00003885 0.99996115]
[-0.8663152  -0.73166186],0,[-6.0327883  4.2291584],0,0,[0.00003494 0.99996506]
[-0.8723563  -0.73530406],0,[-6.06861  4.25467],0,0,[0.00003286 0.99996714]
[-0.93980527 -0.38515946],1,[-4.796417  3.474146],0,0,[0.00025588 0.99974412]
[-0.942778 -0.214837],1,[-4.0776215  3.017509 ],0,0,[0.00082845 0.99917155]
[-0.92463404 -0.02272083],1,[-3.1948347  2.4469924],0,1,[0.00353385 0.99646615]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.03433946 -0.34290862],0,[-1.582235   1.0233576],0,0,[0.06877936 0.93122064]
[-0.25336388 -0.40403214],0,[-2.577517   1.7549467],0,0,[0.01296485 0.98703515]
[-0.49239153 -0.49480116],0,[-3.7666554  2.618948 ],0,0,[0.00168281 0.99831719]
[-0.7870704 -0.263668 ],1,[-3.764917  2.748983],0,0,[0.00148049 0.99851951]
[-0.66419   -0.6834628],0,[-5.14942    3.5763927],0,0,[0.00016231 0.99983769]
[-0.8696715  -0.33492422],1,[-4.3465214  3.1562958],0,0,[0.00055122 0.99944878]
[-0.9022526  -0.17536381],1,[-3.7729645  2.8053703],0,0,[0.00138823 0.99861177]
[-0.88967896  0.01946371],1,[-2.8972378  2.2418308],0,0,[0.00582897 0.99417103]
[-0.819377    0.30306995],1,[-1.4482604  1.2873696],0,0,[0.06090336 0.93909664]
[-0.18066154 -0.33877775],0,[-2.0547545  1.3895284],0,0,[0.03093981 0.96906019]
[-0.39130864 -0.4541971 ],0,[-3.2542858  2.247521 ],0,0,[0.00406282 0.99593718]
[-0.73524463 -0.24026103],1,[-3.4911444  2.5514922],0,0,[0.00236966 0.99763034]
[-0.8299133  -0.09900424],1,[-3.2039025  2.4106154],0,0,[0.00363133 0.99636867]
[-0.83009845  0.10454451],1,[-2.3336039  1.8562123],0,1,[0.014923 0.985077]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.51545453 -0.07707272],1,[-2.056595   1.5396961],0,0,[0.02669318 0.97330682]
[-0.66914517  0.04144428],1,[-2.0643792  1.6130534],0,0,[0.02466411 0.97533589]
[-0.37208474 -0.5531776 ],0,[-3.613389   2.4677577],0,0,[0.00228034 0.99771966]
[-0.7450266  -0.26361105],1,[-3.6238222  2.6403775],0,0,[0.00189962 0.99810038]
[-0.64729285 -0.6722059 ],0,[-5.044648   3.5021207],0,0,[0.00019413 0.99980587]
[-0.7778996  -0.65620816],0,[-5.413745  3.795405],0,0,[0.00010011 0.99989989]
[-0.81875145 -0.7033721 ],0,[-5.7524023  4.029351 ],0,0,[0.00005647 0.99994353]
[-0.8457896 -0.7183365],0,[-5.9070106  4.1398883],0,0,[0.00004332 0.99995668]
[-0.9300368  -0.37585744],1,[-4.7238913  3.423591 ],0,0,[0.00028938 0.99971062]
[-0.8010622  -0.73590124],0,[-5.832323  4.072398],0,0,[0.00004994 0.99995006]
[-0.8464652 -0.7133087],0,[-5.8877616  4.127925 ],0,0,[0.00004469 0.99995531]
[-0.9299283  -0.37477607],1,[-4.7189007  3.4203632],0,0,[0.00029177 0.99970823]
[-0.93627965 -0.20626278],1,[-4.019165   2.9773734],0,1,[0.00091421 0.99908579]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.27774405 -0.46057558],0,[-2.9011242  1.9719737],0,0,[0.00759156 0.99240844]
[-0.67760915 -0.23082635],1,[-3.2576914  2.3771048],0,0,[0.0035587 0.9964413]
[-0.60089797 -0.64655113],0,[-4.779452   3.3125112],0,0,[0.00030589 0.99969411]
[-0.8456339  -0.31685314],1,[-4.1886725  3.0450296],0,0,[0.00072132 0.99927868]
[-0.8892378  -0.16082393],1,[-3.6671522  2.7321632],0,0,[0.00165994 0.99834006]
[-0.8787317   0.03572108],1,[-2.7910035  2.1692748],0,0,[0.00696216 0.99303784]
[-0.8045439   0.32337895],1,[-1.3116724  1.1937454],0,0,[0.07547924 0.92452076]
[-0.14916253 -0.31142923],0,[-1.8322141  1.2337251],0,0,[0.0445343 0.9554657]
[-0.53131306 -0.16538358],1,[-2.4875762  1.8213409],0,0,[0.01326965 0.98673035]
[-0.71786875 -0.05469916],1,[-2.6389744  2.000824 ],0,0,[0.00956723 0.99043277]
[-0.4855454 -0.6082692],0,[-4.229213   2.9106064],0,0,[0.00079227 0.99920773]
[-0.70232904 -0.5933117 ],0,[-4.8914623  3.429016 ],0,0,[0.00024342 0.99975658]
[-0.7749803 -0.6760334],0,[-5.488791  3.841919],0,1,[0.00008865 0.99991135]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[ 0.0398243 -0.3508714],0,[-1.3678489  0.8537622],0,0,[0.09782652 0.90217348]
[-0.17465782 -0.37725326],0,[-2.1992655  1.4789276],0,0,[0.02464583 0.97535417]
[-0.41485202 -0.4614372 ],0,[-3.3641367  2.3279867],0,0,[0.00336109 0.99663891]
[-0.61658376 -0.5628674 ],0,[-4.4739456  3.1248474],0,0,[0.0005008 0.9994992]
[-0.8424139 -0.2989462],1,[-4.1012673  2.9879086],0,0,[0.00083339 0.99916661]
[-0.8850111  -0.14315572],1,[-3.5773954  2.6730962],0,0,[0.00192579 0.99807421]
[-0.6363452 -0.6747438],0,[-5.0188313  3.4808002],0,0,[0.0002035 0.9997965]
[-0.77470374 -0.6517393 ],0,[-5.383918  3.774979],0,0,[0.00010527 0.99989473]
[-0.8164261 -0.7022062],0,[-5.739623   4.0201745],0,0,[0.00005772 0.99994228]
[-0.9195351 -0.3664455],1,[-4.6484385  3.370845 ],0,0,[0.00032895 0.99967105]
[-0.9298837  -0.19957824],1,[-3.969137   2.9426532],0,0,[0.00099498 0.99900502]
[-0.91243654 -0.00573126],1,[-3.081279   2.3692153],0,0,[0.00427582 0.99572418]
[-0.84667057  0.2734525 ],1,[-1.66642    1.4385104],0,0,[0.04290434 0.95709566]
[-0.23045078 -0.37664583],0,[-2.3835788  1.6211873],0,1,[0.01790222 0.98209778]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[ 0.0398243 -0.3508714],0,[-1.3678489  0.8537622],0,0,[0.09782652 0.90217348]
[-0.17465782 -0.37725326],0,[-2.1992655  1.4789276],0,0,[0.02464583 0.97535417]
[-0.5823349  -0.19690762],1,[-2.7933857  2.038885 ],0,0,[0.00790541 0.99209459]
[-0.75376344 -0.0789067 ],1,[-2.8628016  2.1594036],0,0,[0.00654683 0.99345317]
[-0.5221421 -0.6256407],0,[-4.4261427  3.0523612],0,0,[0.00056478 0.99943522]
[-0.72144336 -0.6077064 ],0,[-5.017088  3.517561],0,0,[0.0001965 0.9998035]
[-0.8817762  -0.32634804],1,[-4.3503785  3.1641405],0,0,[0.00054482 0.99945518]
[-0.9065779  -0.16531157],1,[-3.7444444  2.7891245],0,0,[0.0014517 0.9985483]
[-0.66672575 -0.6858485 ],0,[-5.1681223  3.589437 ],0,0,[0.00015724 0.99984276]
[-0.8706475  -0.33543646],1,[-4.3519826  3.1602097],0,0,[0.00054608 0.99945392]
[-0.90274704 -0.17574091],1,[-3.7762341  2.8076737],0,0,[0.00138053 0.99861947]
[-0.6706422  -0.68835175],0,[-5.1919537  3.6063633],0,0,[0.00015096 0.99984904]
[-0.87210983 -0.33666712],1,[-4.3621473  3.1673365],0,0,[0.00053673 0.99946327]
[-0.74204105 -0.7168432 ],0,[-5.553053   3.8682022],0,1,[0.00008098 0.99991902]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.51545453 -0.07707272],1,[-2.056595   1.5396961],0,0,[0.02669318 0.97330682]
[-0.66914517  0.04144428],1,[-2.0643792  1.6130534],0,0,[0.02466411 0.97533589]
[-0.37208474 -0.5531776 ],0,[-3.613389   2.4677577],0,0,[0.00228034 0.99771966]
[-0.63419706 -0.5477612 ],0,[-4.4683175  3.1291   ],0,0,[0.00050149 0.99949851]
[-0.73745686 -0.6506277 ],0,[-5.2543807  3.6758718],0,0,[0.00013231 0.99986769]
[-0.8030603  -0.68893456],0,[-5.6380615  3.9495192],0,0,[0.00006857 0.99993143]
[-0.91436523 -0.36080348],1,[-4.606979   3.3421292],0,0,[0.00035285 0.99964715]
[-0.7810517 -0.7302403],0,[-5.741064   4.0053496],0,0,[0.0000585 0.9999415]
[-0.83766264 -0.7061381 ],0,[-5.827591  4.085672],0,0,[0.00004951 0.99995049]
[-0.8540604 -0.7248515],0,[-5.962594   4.1789827],0,0,[0.00003941 0.99996059]
[-0.8653472  -0.73095846],0,[-6.026536  4.224744],0,0,[0.00003531 0.99996469]
[-0.87175626 -0.73495466],0,[-6.0651054  4.2521696],0,0,[0.00003306 0.99996694]
[-0.87560844 -0.73724216],0,[-6.087798  4.268342],0,1,[0.0000318 0.9999682]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.03433946 -0.34290862],0,[-1.582235   1.0233576],0,0,[0.06877936 0.93122064]
[-0.25336388 -0.40403214],0,[-2.577517   1.7549467],0,0,[0.01296485 0.98703515]
[-0.49239153 -0.49480116],0,[-3.7666554  2.618948 ],0,0,[0.00168281 0.99831719]
[-0.6654279  -0.59477055],0,[-4.774082   3.3378081],0,0,[0.00029986 0.99970014]
[-0.8623049 -0.3145682],1,[-4.2347455  3.0818028],0,0,[0.00066401 0.99933599]
[-0.89609385 -0.15617795],1,[-3.6702418  2.7371829],0,0,[0.00164655 0.99835345]
[-0.88153374  0.04426116],1,[-2.7638505  2.1532218],0,0,[0.00726733 0.99273267]
[-0.4843853 -0.5861115],0,[-4.130521   2.8472111],0,0,[0.00093155 0.99906845]
[-0.6946958 -0.5913523],0,[-4.8575068  3.4039848],0,0,[0.00025821 0.99974179]
[-0.8715435  -0.31780276],1,[-4.279536  3.114451],0,0,[0.00061456 0.99938544]
[-0.7326466 -0.7137561],0,[-5.508372   3.8355541],0,0,[0.00008749 0.99991251]
[-0.8166853  -0.68841743],0,[-5.6814947  3.9832547],0,0,[0.00006348 0.99993652]
[-0.9186704  -0.36314467],1,[-4.6314187  3.3596163],0,0,[0.00033837 0.99966163]
[-0.78557557 -0.73155725],0,[-5.7618546  4.020609 ],0,1,[0.00005643 0.99994357]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.03433946 -0.34290862],0,[-1.582235   1.0233576],0,0,[0.06877936 0.93122064]
[-0.44241568 -0.17529587],1,[-2.2321723  1.6190552],0,0,[0.02081132 0.97918868]
[-0.6740076  -0.07724632],1,[-2.5885072  1.9491503],0,0,[0.01058519 0.98941481]
[-0.484501  -0.6057897],0,[-4.2151055  2.901153 ],0,0,[0.00081114 0.99918886]
[-0.7994614  -0.29042703],1,[-3.9209213  2.8538911],0,0,[0.00114088 0.99885912]
[-0.8658701  -0.14097096],1,[-3.5039234  2.6177673],0,0,[0.00218994 0.99781006]
[-0.86093384  0.05635445],1,[-2.6430953  2.0671186],0,0,[0.00892252 0.99107748]
[-0.45997778 -0.5759966 ],0,[-4.005475   2.7566795],0,0,[0.0011554 0.9988446]
[-0.68147427 -0.58167416],0,[-4.771804   3.3434975],0,0,[0.00029884 0.99970116]
[-0.8662323 -0.3131536],1,[-4.24185   3.088077],0,0,[0.00065519 0.99934481]
[-0.727386  -0.7117401],0,[-5.4821224  3.816489 ],0,0,[0.00009154 0.99990846]
[-0.8919593  -0.35200888],1,[-4.4942875  3.2603595],0,0,[0.00042856 0.99957144]
[-0.7610948  -0.72378796],0,[-5.6465993  3.9362826],0,0,[0.00006889 0.99993111]
[-0.82895094 -0.6989072 ],0,[-5.7674675  4.0434885],0,1,[0.00005484 0.99994516]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.51545453 -0.07707272],1,[-2.056595   1.5396961],0,0,[0.02669318 0.97330682]
[-0.40299886 -0.5574295 ],0,[-3.735147   2.5590901],0,0,[0.00184351 0.99815649]
[-0.6505793 -0.5604557],0,[-4.577515   3.2059631],0,0,[0.00041639 0.99958361]
[-0.7472549 -0.6568162],0,[-5.3136835  3.7180157],0,0,[0.00011954 0.99988046]
[-0.8942583 -0.3432826],1,[-4.4646525  3.2425017],0,0,[0.0004494 0.9995506]
[-0.914659  -0.1803899],1,[-3.8360322  2.8510733],0,0,[0.00124533 0.99875467]
[-0.6832119  -0.69194555],0,[-5.24944    3.6485834],0,0,[0.00013664 0.99986336]
[-0.79477215 -0.6694711 ],0,[-5.5270176  3.8750823],0,0,[0.00008254 0.99991746]
[-0.828345   -0.70941067],0,[-5.8103786  4.0705585],0,0,[0.00005114 0.99994886]
[-0.923831   -0.37039566],1,[-4.679732   3.3926942],0,0,[0.00031193 0.99968807]
[-0.9325502  -0.20281637],1,[-3.991925   2.9583583],0,0,[0.00095745 0.99904255]
[-0.91492254 -0.00936882],1,[-3.1051714  2.3855438],0,0,[0.00410795 0.99589205]
[-0.85004807  0.26885474],1,[-1.6974072  1.4597561],0,1,[0.04080995 0.95919005]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[-0.21563956  0.07525399],1,[-0.40042758  0.3510883 ],0,0,[0.32049109 0.67950891]
[-0.01622077 -0.38596264],0,[-1.7057496  1.093988 ],0,0,[0.05733836 0.94266164]
[-0.26950094 -0.40211233],0,[-2.6233637  1.7913381],0,0,[0.01195355 0.98804645]
[-0.5022005  -0.50136983],0,[-3.827622  2.662156],0,0,[0.00151658 0.99848342]
[-0.79204893 -0.2667864 ],1,[-3.794938   2.7703257],0,0,[0.00140647 0.99859353]
[-0.85835254 -0.11757202],1,[-3.3786225  2.5345898],0,0,[0.0026962 0.9973038]
[-0.60221314 -0.6609903 ],0,[-4.8456383  3.3552651],0,0,[0.00027433 0.99972567]
[-0.7595593 -0.6386708],0,[-5.2772665  3.7002892],0,0,[0.0001262 0.9998738]
[-0.8966958  -0.34067473],1,[-4.46166    3.2416801],0,0,[0.00045111 0.99954889]
[-0.91550875 -0.17754208],1,[-3.826694   2.8455021],0,0,[0.00126402 0.99873598]
[-0.8983672  0.0202992],1,[-2.9227695  2.2619643],0,0,[0.00557023 0.99442977]
[-0.51782316 -0.60269666],0,[-4.3135037  2.9786744],0,0,[0.00068038 0.99931962]
[-0.81140226 -0.29375374],1,[-3.9751582  2.8937607],0,0,[0.00103852 0.99896148]
[-0.8712598 -0.1425594],1,[-3.5287757  2.636    ],0,1,[0.00209778 0.99790222]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.27774405 -0.46057558],0,[-2.9011242  1.9719737],0,0,[0.00759156 0.99240844]
[-0.67760915 -0.23082635],1,[-3.2576914  2.3771048],0,0,[0.0035587 0.9964413]
[-0.8045134  -0.09874199],1,[-3.1176882  2.3443823],0,0,[0.00422682 0.99577318]
[-0.5610004 -0.643721 ],0,[-4.633682   3.2018821],0,0,[0.00039526 0.99960474]
[-0.83146244 -0.30950183],1,[-4.1097426  2.9884348],0,0,[0.00082593 0.99917407]
[-0.708125   -0.70271456],0,[-5.3789787  3.7422023],0,0,[0.00010931 0.99989069]
[-0.8852045  -0.34666246],1,[-4.4487824  3.2283614],0,0,[0.00046308 0.99953692]
[-0.9108074  -0.18474407],1,[-3.8417587  2.8530078],0,0,[0.00123584 0.99876416]
[-0.8969206   0.00907876],1,[-2.965932  2.28882 ],0,0,[0.00519551 0.99480449]
[-0.8289511  0.2901103],1,[-1.5357848  1.3473942],0,0,[0.05299138 0.94700862]
[-0.2008742 -0.3556185],0,[-2.194525   1.4875746],0,0,[0.02455209 0.97544791]
[-0.59245735 -0.18644996],1,[-2.7825522  2.0364878],0,0,[0.00800986 0.99199014]
[-0.7548121  -0.06646119],1,[-2.8130646  2.1281815],0,1,[0.00709499 0.99290501]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.27774405 -0.46057558],0,[-2.9011242  1.9719737],0,0,[0.00759156 0.99240844]
[-0.54084486 -0.5075077 ],0,[-3.9833462  2.7785697],0,0,[0.00115567 0.99884433]
[-0.80790544 -0.2730437 ],1,[-3.8748317  2.8282845],0,0,[0.00122558 0.99877442]
[-0.6782581  -0.69052124],0,[-5.2267504  3.6319225],0,0,[0.00014212 0.99985788]
[-0.8747526  -0.33880898],1,[-4.380165   3.1799922],0,0,[0.00052052 0.99947948]
[-0.90504104 -0.17848195],1,[-3.7956474  2.821063 ],0,0,[0.00133604 0.99866396]
[-0.6741712 -0.6896005],0,[-5.2091193  3.6188705],0,0,[0.00014655 0.99985345]
[-0.7911388 -0.6661252],0,[-5.5005293  3.8565893],0,0,[0.00008634 0.99991366]
[-0.90891254 -0.35304898],1,[-4.5555325  3.306925 ],0,0,[0.00038478 0.99961522]
[-0.7734162 -0.7278756],0,[-5.705367  3.979208],0,0,[0.00006223 0.99993777]
[-0.8343344 -0.7033713],0,[-5.804603   4.0695443],0,0,[0.00005149 0.99994851]
[-0.8520386 -0.7236507],0,[-5.950683  4.170494],0,0,[0.00004022 0.99995978]
[-0.86419475 -0.7302378 ],0,[-6.0195913  4.2198067],0,1,[0.00003573 0.99996427]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.51545453 -0.07707272],1,[-2.056595   1.5396961],0,0,[0.02669318 0.97330682]
[-0.66914517  0.04144428],1,[-2.0643792  1.6130534],0,0,[0.02466411 0.97533589]
[-0.68693835  0.25290155],1,[-1.2192312  1.0825105],0,0,[0.09097882 0.90902118]
[-0.1552192  -0.39209497],0,[-2.197647   1.4692454],0,0,[0.02491894 0.97508106]
[-0.57354206 -0.19662717],1,[-2.762729  2.01544 ],0,0,[0.00834122 0.99165878]
[-0.5329573 -0.6061626],0,[-4.3790345  3.0271606],0,0,[0.00060711 0.99939289]
[-0.817725   -0.29789177],1,[-4.0140452  2.9213502],0,0,[0.00097179 0.99902821]
[-0.8745749  -0.14580692],1,[-3.553777   2.6534038],0,0,[0.00201086 0.99798914]
[-0.8668385   0.05224512],1,[-2.680459   2.0935516],0,0,[0.00837569 0.99162431]
[-0.7887281  0.3435624],1,[-1.1723293  1.0979284],0,0,[0.09361634 0.90638366]
[-0.1173119 -0.2830767],0,[-1.6042     1.0742778],0,0,[0.06425534 0.93574466]
[-0.2875902  -0.42088947],0,[-2.7643058  1.8891857],0,0,[0.00943834 0.99056166]
[-0.5252185  -0.50915205],0,[-3.9380322  2.7427447],0,1,[0.00125323 0.99874677]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[-0.21563956  0.07525399],1,[-0.40042758  0.3510883 ],0,0,[0.32049109 0.67950891]
[-0.01622077 -0.38596264],0,[-1.7057496  1.093988 ],0,0,[0.05733836 0.94266164]
[-0.44913965 -0.18533428],1,[-2.2976494  1.6637645],0,0,[0.01868057 0.98131943]
[-0.6821076  -0.08588194],1,[-2.6525922  1.993585 ],0,0,[0.00950697 0.99049303]
[-0.49552134 -0.61084956],0,[-4.273674   2.9433727],0,0,[0.00073343 0.99926657]
[-0.8042532  -0.29307935],1,[-3.9483228  2.8734818],0,0,[0.00108857 0.99891143]
[-0.687566   -0.69312865],0,[-5.2690887  3.6630397],0,0,[0.00013206 0.99986794]
[-0.79652333 -0.6715306 ],0,[-5.5416965  3.8852136],0,0,[0.00008052 0.99991948]
[-0.911028   -0.35535362],1,[-4.5724807  3.3186643],0,0,[0.0003739 0.9996261]
[-0.77605176 -0.7286954 ],0,[-5.717704   3.9882412],0,0,[0.00006092 0.99993908]
[-0.9085182 -0.3647334],1,[-4.6042056  3.3377602],0,0,[0.00035538 0.99964462]
[-0.924058   -0.19914985],1,[-3.9477873  2.926458 ],0,0,[0.00103301 0.99896699]
[-0.908352   -0.00674709],1,[-3.071942   2.3614488],0,0,[0.00434926 0.99565074]
[-0.84382176  0.27040392],1,[-1.66992    1.4394727],0,1,[0.04272147 0.95727853]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[ 0.0398243 -0.3508714],0,[-1.3678489  0.8537622],0,0,[0.09782652 0.90217348]
[-0.36758912 -0.1707315 ],1,[-1.961966   1.4136004],0,0,[0.03306786 0.96693214]
[-0.62540656 -0.08149191],1,[-2.443854   1.8353597],0,0,[0.01366425 0.98633575]
[-0.7290355   0.06515554],1,[-2.1635652  1.7029002],0,0,[0.02050305 0.97949695]
[-0.37992892 -0.5513537 ],0,[-3.631864   2.4830194],0,0,[0.00220486 0.99779514]
[-0.7481991  -0.26396945],1,[-3.635984   2.6495378],0,0,[0.00185962 0.99814038]
